course_id;course_item_id;tsu_user_id;course_progress_state_type_id;course_progress_ts
"81";"6388";"5605";1;2020-12-09 20:59:39.000
"81";"6066";"5605";2;2017-12-10 02:18:07.000
"81";"6066";"5605";1;2020-12-09 20:59:50.000
"81";"6478";"5605";1;2020-11-14 11:36:44.000
"81";"6251";"5605";2;2017-12-17 18:23:50.000
"81";"6251";"5605";1;2020-12-09 21:00:00.000
"81";"6597";"5605";1;2020-12-09 21:00:19.000
"81";"6646";"5605";2;2017-12-17 14:05:38.000
"81";"6646";"5605";1;2020-12-09 20:56:59.000
"81";"6646";"5605";1;2020-12-09 21:01:08.000
"81";"6375";"66430";1;2022-01-12 15:54:14.000
"81";"6376";"66430";1;2022-01-12 15:56:18.000
"81";"6429";"66430";1;2021-11-22 23:16:24.000
"81";"6429";"66430";1;2022-01-12 15:57:09.000
"81";"6500";"66430";1;2022-01-04 16:07:53.000
"81";"6500";"66430";2;2022-01-04 16:07:53.000
"81";"6500";"66430";1;2022-01-11 22:43:41.000
"81";"6500";"66430";1;2022-01-12 15:57:28.000
"81";"6500";"66430";1;2022-01-12 16:55:59.000
"81";"6388";"66430";1;2021-12-09 15:31:08.000
"81";"6388";"66430";1;2022-01-04 16:07:00.000
"81";"6388";"66430";1;2022-01-04 16:08:37.000
"81";"6388";"66430";1;2022-01-11 22:43:28.000
"81";"6388";"66430";1;2022-01-12 16:02:30.000
"81";"6388";"66430";1;2022-01-12 16:02:39.000
"81";"6388";"66430";1;2022-01-12 16:02:39.000
"81";"6388";"66430";1;2022-01-12 16:03:07.000
"81";"6388";"66430";1;2022-01-12 16:03:19.000
"81";"6388";"66430";1;2022-01-12 16:04:46.000
"81";"6388";"66430";1;2022-01-12 16:05:40.000
"81";"6388";"66430";1;2022-01-12 16:05:45.000
"81";"6388";"66430";1;2022-01-12 16:05:49.000
"81";"6388";"66430";1;2022-01-12 16:05:58.000
"81";"6388";"66430";1;2022-01-12 16:06:07.000
"81";"6388";"66430";1;2022-01-12 16:06:13.000
"81";"6388";"66430";1;2022-01-12 16:10:36.000
"81";"6388";"66430";1;2022-01-12 16:13:05.000
"81";"6388";"66430";1;2022-01-12 16:13:12.000
"81";"6388";"66430";1;2022-01-12 16:13:41.000
"81";"6388";"66430";1;2022-01-12 16:13:42.000
"81";"6388";"66430";1;2022-01-12 16:13:49.000
"81";"6388";"66430";1;2022-01-12 16:13:52.000
"81";"6388";"66430";1;2022-01-12 16:14:55.000
"81";"6388";"66430";1;2022-01-12 16:14:57.000
"81";"6388";"66430";1;2022-01-12 16:15:07.000
"81";"6388";"66430";1;2022-01-12 16:15:07.000
"81";"6388";"66430";1;2022-01-12 16:15:42.000
"81";"6388";"66430";1;2022-01-12 16:16:03.000
"81";"6388";"66430";1;2022-01-12 16:17:52.000
"81";"6388";"66430";1;2022-01-12 16:17:54.000
"81";"6388";"66430";1;2022-01-12 16:17:55.000
"81";"6388";"66430";1;2022-01-12 16:17:56.000
"81";"6388";"66430";1;2022-01-12 16:18:13.000
"81";"6388";"66430";1;2022-01-12 16:19:39.000
"81";"6388";"66430";1;2022-01-12 16:24:20.000
"81";"6388";"66430";1;2022-01-12 16:25:17.000
"81";"6388";"66430";1;2022-01-12 16:26:16.000
"81";"6388";"66430";1;2022-01-12 16:30:25.000
"81";"6388";"66430";1;2022-01-12 16:30:28.000
"81";"6388";"66430";1;2022-01-12 16:33:43.000
"81";"6388";"66430";1;2022-01-12 16:36:59.000
"81";"6388";"66430";1;2022-01-12 16:37:04.000
"81";"6388";"66430";2;2022-01-12 16:37:04.000
"81";"6388";"66430";1;2022-01-12 16:39:21.000
"81";"6388";"66430";1;2022-01-12 16:41:45.000
"81";"6388";"66430";1;2022-01-12 16:41:50.000
"81";"6388";"66430";1;2022-01-12 16:50:49.000
"81";"6388";"66430";1;2022-01-12 16:51:46.000
"81";"6388";"66430";1;2022-01-12 16:52:59.000
"81";"6388";"66430";1;2022-01-12 16:53:48.000
"81";"6388";"66430";1;2022-01-12 16:53:52.000
"81";"6388";"66430";1;2022-01-12 16:53:52.000
"81";"6388";"66430";1;2022-01-12 16:53:59.000
"81";"6388";"66430";1;2022-01-12 16:54:05.000
"81";"6388";"66430";1;2022-01-12 16:54:27.000
"81";"6388";"66430";1;2022-01-12 16:57:15.000
"81";"6388";"66430";1;2022-01-12 16:57:18.000
"81";"6388";"66430";1;2022-01-12 16:57:47.000
"81";"6388";"66430";1;2022-01-12 16:59:22.000
"81";"6388";"66430";1;2022-01-12 17:00:33.000
"81";"6388";"66430";1;2022-01-12 17:00:40.000
"81";"6388";"66430";1;2022-01-12 17:01:28.000
"81";"6388";"66430";1;2022-01-12 17:01:37.000
"81";"6388";"66430";1;2022-01-12 17:03:04.000
"81";"6388";"66430";1;2022-01-12 17:03:54.000
"81";"6388";"66430";1;2022-01-12 17:04:40.000
"81";"6388";"66430";1;2022-01-12 17:05:37.000
"81";"6388";"66430";1;2022-01-12 17:06:43.000
"81";"6388";"66430";1;2022-01-12 17:38:26.000
"81";"6388";"66430";1;2022-01-12 17:38:30.000
"81";"6388";"66430";1;2022-01-12 17:38:30.000
"81";"6388";"66430";1;2022-01-12 17:38:42.000
"81";"6388";"66430";1;2022-01-12 17:38:55.000
"81";"6388";"66430";1;2022-01-12 17:39:10.000
"81";"6388";"66430";1;2022-01-12 17:40:51.000
"81";"6388";"66430";1;2022-01-12 17:41:41.000
"81";"6388";"66430";1;2022-01-12 17:42:45.000
"81";"6388";"66430";1;2022-01-12 17:43:24.000
"81";"6388";"66430";1;2022-01-12 17:43:52.000
"81";"6388";"66430";1;2022-01-12 17:44:24.000
"81";"6388";"66430";1;2022-01-12 17:44:27.000
"81";"6388";"66430";1;2022-01-12 17:44:31.000
"81";"6388";"66430";1;2022-01-12 17:45:44.000
"81";"6388";"66430";1;2022-01-12 17:46:07.000
"81";"6388";"66430";1;2022-01-12 17:47:26.000
"81";"6388";"66430";1;2022-01-12 17:48:09.000
"81";"6388";"66430";1;2022-01-12 17:54:18.000
"81";"6388";"66430";1;2022-01-12 18:34:40.000
"81";"6388";"66430";1;2022-01-12 18:34:51.000
"81";"6388";"66430";1;2022-01-12 18:34:51.000
"81";"6388";"66430";1;2022-01-12 18:34:57.000
"81";"6388";"66430";1;2022-01-12 18:35:04.000
"81";"6388";"66430";1;2022-01-12 18:36:06.000
"81";"6388";"66430";1;2022-01-12 18:37:32.000
"81";"6388";"66430";1;2022-01-12 18:37:56.000
"81";"6388";"66430";1;2022-01-12 18:39:22.000
"81";"6388";"66430";1;2022-01-12 18:40:21.000
"81";"6388";"66430";1;2022-01-12 18:40:22.000
"81";"6388";"66430";1;2022-01-12 18:40:24.000
"81";"6388";"66430";1;2022-01-12 18:40:29.000
"81";"6388";"66430";1;2022-01-12 18:40:59.000
"81";"6388";"66430";1;2022-01-12 18:41:03.000
"81";"6388";"66430";1;2022-01-12 18:41:08.000
"81";"6388";"66430";1;2022-01-12 18:41:11.000
"81";"6388";"66430";1;2022-01-12 18:41:20.000
"81";"6388";"66430";1;2022-01-12 18:41:31.000
"81";"6388";"66430";1;2022-01-12 18:42:41.000
"81";"6388";"66430";1;2022-01-12 18:42:57.000
"81";"6388";"66430";1;2022-01-12 18:42:59.000
"81";"6388";"66430";1;2022-01-12 18:43:30.000
"81";"6388";"66430";1;2022-01-12 18:43:33.000
"81";"6388";"66430";1;2022-01-12 18:45:54.000
"81";"6388";"66430";1;2022-01-12 18:46:05.000
"81";"6388";"66430";1;2022-01-12 18:46:22.000
"81";"6388";"66430";1;2022-01-12 18:46:24.000
"81";"6388";"66430";1;2022-01-12 18:46:34.000
"81";"6388";"66430";1;2022-01-12 18:46:39.000
"81";"6388";"66430";1;2022-01-12 18:47:00.000
"81";"6388";"66430";1;2022-01-12 18:59:20.000
"81";"6388";"66430";1;2022-01-12 22:54:18.000
"81";"6085";"66430";1;2022-01-12 16:45:36.000
"81";"6085";"66430";2;2022-01-12 16:45:36.000
"81";"6085";"66430";1;2022-01-12 17:07:07.000
"81";"6260";"66430";1;2022-01-12 17:06:59.000
"81";"6066";"66430";1;2022-01-12 17:21:31.000
"81";"6597";"66430";1;2022-01-11 23:23:43.000
"81";"6597";"66430";1;2022-01-12 15:54:02.000
"81";"10459";"66430";1;2022-01-11 23:23:56.000
"81";"6638";"66430";1;2022-01-11 23:23:25.000
"81";"6638";"66430";1;2022-01-12 15:53:54.000
"81";"4785";"66430";1;2021-12-23 00:33:33.000
"81";"4785";"66430";1;2022-01-12 15:53:25.000
"81";"6023";"5504";1;2021-06-07 00:26:16.000
"81";"6722";"80237";1;2022-11-06 17:56:47.000
"81";"10459";"80237";1;2022-11-06 17:54:06.000
"81";"6375";"63113";1;2022-12-26 20:33:49.000
"81";"6375";"63113";1;2022-12-26 20:36:04.000
"81";"6500";"63113";1;2022-11-09 17:02:11.000
"81";"6646";"63113";1;2022-12-26 20:33:13.000
"81";"6646";"64554";1;2021-10-03 20:28:56.000
"81";"6646";"64554";1;2021-10-24 18:08:18.000
"81";"6646";"64554";1;2021-12-30 21:33:10.000
"81";"6638";"64554";1;2021-10-03 20:28:29.000
"81";"6638";"64554";1;2021-11-12 19:08:30.000
"81";"6638";"64554";1;2021-12-29 23:22:35.000
"81";"6638";"64554";1;2021-12-30 21:33:35.000
"81";"6638";"64554";1;2022-01-03 00:51:58.000
"81";"10459";"75261";1;2022-08-15 16:00:40.000
"81";"6083";"57375";1;2022-01-19 11:00:18.000
"81";"6084";"57375";1;2022-01-19 11:00:45.000
"81";"6314";"57375";1;2022-01-22 05:07:46.000
"81";"6646";"57375";1;2022-01-22 05:09:28.000
"81";"6638";"57375";1;2022-01-22 05:10:06.000
"81";"6638";"57375";1;2022-01-23 09:28:59.000
"81";"6375";"68131";1;2022-01-11 16:27:54.000
"81";"6375";"68131";1;2022-01-16 10:57:27.000
"81";"6376";"68131";1;2022-01-16 11:39:19.000
"81";"6376";"68131";2;2022-01-16 11:55:34.000
"81";"6376";"68131";1;2022-01-16 12:04:48.000
"81";"6429";"68131";1;2022-01-16 11:58:57.000
"81";"6429";"68131";1;2022-01-16 11:59:58.000
"81";"6430";"68131";1;2022-01-16 12:42:36.000
"81";"6430";"68131";1;2022-01-16 17:24:19.000
"81";"6464";"68131";1;2022-01-16 17:49:07.000
"81";"6464";"68131";1;2022-01-17 08:05:20.000
"81";"6465";"68131";1;2022-01-16 18:28:25.000
"81";"6465";"68131";1;2022-01-17 08:09:18.000
"81";"6499";"68131";1;2022-01-17 08:27:35.000
"81";"6499";"68131";1;2022-01-17 08:44:04.000
"81";"6499";"68131";1;2022-01-17 08:44:20.000
"81";"6500";"68131";1;2022-01-17 09:11:40.000
"81";"6500";"68131";2;2022-01-17 09:11:40.000
"81";"6500";"68131";1;2022-01-17 09:20:50.000
"81";"6500";"68131";1;2022-01-17 09:23:28.000
"81";"6500";"68131";1;2022-01-17 09:29:12.000
"81";"6500";"68131";1;2022-01-17 09:30:06.000
"81";"6500";"68131";1;2022-01-17 14:17:22.000
"81";"6500";"68131";1;2022-01-21 16:22:13.000
"81";"6388";"68131";1;2022-01-17 10:20:58.000
"81";"6388";"68131";1;2022-01-17 10:30:37.000
"81";"6388";"68131";1;2022-01-17 10:30:38.000
"81";"6388";"68131";1;2022-01-17 10:32:54.000
"81";"6388";"68131";1;2022-01-17 10:36:24.000
"81";"6388";"68131";1;2022-01-17 10:43:28.000
"81";"6388";"68131";1;2022-01-17 10:50:04.000
"81";"6388";"68131";1;2022-01-17 10:50:44.000
"81";"6388";"68131";1;2022-01-17 10:52:26.000
"81";"6388";"68131";1;2022-01-17 10:56:18.000
"81";"6388";"68131";1;2022-01-17 10:59:08.000
"81";"6388";"68131";1;2022-01-17 11:00:23.000
"81";"6388";"68131";1;2022-01-17 11:03:21.000
"81";"6388";"68131";1;2022-01-17 11:08:13.000
"81";"6388";"68131";1;2022-01-17 11:08:31.000
"81";"6388";"68131";1;2022-01-17 11:08:38.000
"81";"6388";"68131";1;2022-01-17 11:13:26.000
"81";"6388";"68131";1;2022-01-17 11:13:56.000
"81";"6388";"68131";1;2022-01-17 11:15:32.000
"81";"6388";"68131";1;2022-01-17 11:15:47.000
"81";"6388";"68131";1;2022-01-17 11:16:42.000
"81";"6388";"68131";1;2022-01-17 11:17:00.000
"81";"6388";"68131";1;2022-01-17 11:18:28.000
"81";"6388";"68131";1;2022-01-17 11:20:16.000
"81";"6388";"68131";1;2022-01-17 11:22:45.000
"81";"6388";"68131";1;2022-01-17 11:23:17.000
"81";"6388";"68131";2;2022-01-17 11:23:17.000
"81";"6388";"68131";1;2022-01-17 11:27:45.000
"81";"6388";"68131";1;2022-01-17 11:37:43.000
"81";"6388";"68131";1;2022-01-17 11:38:00.000
"81";"6388";"68131";1;2022-01-17 11:38:00.000
"81";"6388";"68131";1;2022-01-17 11:39:24.000
"81";"6388";"68131";1;2022-01-17 12:06:25.000
"81";"6388";"68131";1;2022-01-17 12:11:26.000
"81";"6388";"68131";1;2022-01-17 12:13:39.000
"81";"6388";"68131";1;2022-01-17 12:15:44.000
"81";"6388";"68131";1;2022-01-17 12:17:29.000
"81";"6388";"68131";1;2022-01-17 12:18:39.000
"81";"6388";"68131";1;2022-01-17 12:21:44.000
"81";"6388";"68131";1;2022-01-17 12:29:40.000
"81";"6388";"68131";1;2022-01-17 12:34:00.000
"81";"6388";"68131";1;2022-01-17 12:37:10.000
"81";"6388";"68131";1;2022-01-17 12:37:57.000
"81";"6388";"68131";1;2022-01-17 12:39:52.000
"81";"6388";"68131";1;2022-01-17 12:40:04.000
"81";"6388";"68131";1;2022-01-17 12:41:15.000
"81";"6388";"68131";1;2022-01-17 12:41:39.000
"81";"6388";"68131";1;2022-01-17 12:43:21.000
"81";"6388";"68131";1;2022-01-17 12:43:28.000
"81";"6388";"68131";1;2022-01-17 12:44:39.000
"81";"6388";"68131";1;2022-01-17 12:44:43.000
"81";"6388";"68131";1;2022-01-17 12:44:43.000
"81";"6388";"68131";1;2022-01-17 12:47:05.000
"81";"6388";"68131";1;2022-01-17 12:47:56.000
"81";"6388";"68131";1;2022-01-17 12:50:36.000
"81";"6388";"68131";1;2022-01-17 12:50:41.000
"81";"6388";"68131";1;2022-01-17 12:50:51.000
"81";"6388";"68131";1;2022-01-17 12:51:01.000
"81";"6388";"68131";1;2022-01-17 12:51:10.000
"81";"6388";"68131";1;2022-01-17 12:52:47.000
"81";"6388";"68131";1;2022-01-17 12:54:46.000
"81";"6388";"68131";1;2022-01-17 12:57:00.000
"81";"6388";"68131";1;2022-01-17 12:57:31.000
"81";"6388";"68131";1;2022-01-17 12:58:14.000
"81";"6388";"68131";1;2022-01-17 12:59:39.000
"81";"6388";"68131";1;2022-01-17 13:00:10.000
"81";"6388";"68131";1;2022-01-17 13:05:05.000
"81";"6388";"68131";1;2022-01-17 13:06:20.000
"81";"6388";"68131";1;2022-01-17 13:12:05.000
"81";"6388";"68131";1;2022-01-17 13:15:26.000
"81";"6388";"68131";1;2022-01-17 13:22:37.000
"81";"6388";"68131";1;2022-01-17 13:22:54.000
"81";"6388";"68131";1;2022-01-17 13:25:48.000
"81";"6388";"68131";1;2022-01-17 13:37:13.000
"81";"6388";"68131";1;2022-01-17 13:37:18.000
"81";"6388";"68131";1;2022-01-17 13:37:18.000
"81";"6388";"68131";1;2022-01-17 13:38:40.000
"81";"6388";"68131";1;2022-01-17 13:39:30.000
"81";"6388";"68131";1;2022-01-17 13:41:22.000
"81";"6388";"68131";1;2022-01-17 13:44:07.000
"81";"6388";"68131";1;2022-01-17 13:51:21.000
"81";"6388";"68131";1;2022-01-17 13:52:14.000
"81";"6388";"68131";1;2022-01-17 13:52:39.000
"81";"6388";"68131";1;2022-01-17 13:53:30.000
"81";"6388";"68131";1;2022-01-17 13:58:37.000
"81";"6388";"68131";1;2022-01-17 14:00:53.000
"81";"6388";"68131";1;2022-01-17 14:02:49.000
"81";"6388";"68131";1;2022-01-17 14:03:39.000
"81";"6388";"68131";1;2022-01-17 14:03:43.000
"81";"6388";"68131";1;2022-01-17 14:07:05.000
"81";"6388";"68131";1;2022-01-17 14:07:12.000
"81";"6388";"68131";1;2022-01-17 14:07:22.000
"81";"6388";"68131";1;2022-01-17 14:07:33.000
"81";"6388";"68131";1;2022-01-17 14:07:39.000
"81";"6388";"68131";1;2022-01-17 14:07:51.000
"81";"6388";"68131";1;2022-01-17 14:08:05.000
"81";"6388";"68131";1;2022-01-17 14:09:45.000
"81";"6388";"68131";1;2022-01-17 14:16:29.000
"81";"6388";"68131";1;2022-01-17 14:16:37.000
"81";"6388";"68131";1;2022-01-17 14:16:55.000
"81";"6388";"68131";1;2022-01-17 14:17:16.000
"81";"6388";"68131";1;2022-01-17 14:17:29.000
"81";"6388";"68131";1;2022-01-17 14:18:19.000
"81";"6388";"68131";1;2022-01-17 14:18:26.000
"81";"6388";"68131";1;2022-01-17 14:18:26.000
"81";"6388";"68131";1;2022-01-17 14:19:17.000
"81";"6388";"68131";1;2022-01-17 14:23:49.000
"81";"6388";"68131";1;2022-01-17 14:25:38.000
"81";"6388";"68131";1;2022-01-17 14:28:00.000
"81";"6388";"68131";1;2022-01-17 14:29:04.000
"81";"6388";"68131";1;2022-01-17 14:29:15.000
"81";"6388";"68131";1;2022-01-17 14:29:34.000
"81";"6388";"68131";1;2022-01-17 14:29:51.000
"81";"6388";"68131";1;2022-01-17 14:31:45.000
"81";"6388";"68131";1;2022-01-17 14:34:58.000
"81";"6388";"68131";1;2022-01-17 14:35:02.000
"81";"6388";"68131";1;2022-01-17 14:35:46.000
"81";"6388";"68131";1;2022-01-17 14:39:52.000
"81";"6388";"68131";1;2022-01-17 15:01:58.000
"81";"6388";"68131";1;2022-01-17 15:02:09.000
"81";"6388";"68131";1;2022-01-17 15:08:03.000
"81";"6388";"68131";1;2022-01-17 15:08:49.000
"81";"6082";"68131";1;2022-01-17 12:43:48.000
"81";"6082";"68131";2;2022-01-17 12:43:48.000
"81";"6082";"68131";1;2022-01-17 13:26:52.000
"81";"6082";"68131";1;2022-01-17 15:18:06.000
"81";"6082";"68131";1;2022-01-19 08:00:49.000
"81";"6083";"68131";1;2022-01-17 15:09:11.000
"81";"6083";"68131";2;2022-01-17 15:09:11.000
"81";"6083";"68131";1;2022-01-17 17:42:43.000
"81";"6083";"68131";1;2022-01-19 08:06:39.000
"81";"6084";"68131";1;2022-01-19 08:53:51.000
"81";"6084";"68131";2;2022-01-19 08:53:51.000
"81";"6084";"68131";1;2022-01-21 16:23:57.000
"81";"6098";"68131";1;2022-01-21 14:32:31.000
"81";"6085";"68131";1;2022-01-21 14:24:46.000
"81";"6085";"68131";2;2022-01-21 14:24:46.000
"81";"6085";"68131";1;2022-01-21 16:23:12.000
"81";"6085";"68131";1;2022-01-21 16:23:15.000
"81";"6085";"68131";1;2022-01-21 16:23:19.000
"81";"6085";"68131";1;2022-01-21 16:23:29.000
"81";"6085";"68131";1;2022-01-21 16:23:37.000
"81";"6085";"68131";1;2022-01-21 16:23:49.000
"81";"6085";"68131";1;2022-01-21 16:24:00.000
"81";"6085";"68131";1;2022-01-21 16:24:29.000
"81";"6097";"68131";1;2022-01-17 15:17:38.000
"81";"6097";"68131";2;2022-01-17 15:17:38.000
"81";"6097";"68131";1;2022-01-21 16:28:20.000
"81";"6097";"68131";1;2022-01-21 16:28:20.000
"81";"6260";"68131";1;2022-01-21 14:31:45.000
"81";"6260";"68131";2;2022-01-21 14:31:45.000
"81";"6260";"68131";1;2022-01-21 16:28:03.000
"81";"6066";"68131";1;2022-01-21 16:21:24.000
"81";"6066";"68131";1;2022-01-21 16:21:34.000
"81";"6066";"68131";1;2022-01-21 16:21:34.000
"81";"6066";"68131";1;2022-01-21 16:26:37.000
"81";"6066";"68131";1;2022-01-21 16:27:34.000
"81";"6066";"68131";1;2022-01-21 16:29:44.000
"81";"6066";"68131";1;2022-01-21 16:31:48.000
"81";"6066";"68131";1;2022-01-21 16:31:54.000
"81";"6066";"68131";1;2022-01-21 16:34:20.000
"81";"6066";"68131";1;2022-01-21 16:37:38.000
"81";"6066";"68131";1;2022-01-21 16:42:05.000
"81";"6066";"68131";1;2022-01-21 16:42:38.000
"81";"6066";"68131";1;2022-01-21 16:42:47.000
"81";"6066";"68131";1;2022-01-21 16:43:03.000
"81";"6066";"68131";1;2022-01-21 16:46:01.000
"81";"6478";"68131";1;2022-01-21 14:32:04.000
"81";"6267";"68131";1;2022-01-21 18:11:27.000
"81";"6267";"68131";1;2022-01-21 18:16:55.000
"81";"6301";"68131";1;2022-01-21 18:25:11.000
"81";"6311";"68131";1;2022-01-21 18:50:18.000
"81";"6312";"68131";1;2022-01-21 20:21:30.000
"81";"6313";"68131";1;2022-01-21 20:37:29.000
"81";"6313";"68131";1;2022-01-21 20:37:33.000
"81";"6313";"68131";1;2022-01-21 20:37:54.000
"81";"6314";"68131";1;2022-01-22 05:18:33.000
"81";"6314";"68131";1;2022-01-22 05:19:15.000
"81";"6314";"68131";1;2022-01-22 05:43:10.000
"81";"6315";"68131";1;2022-01-22 05:33:54.000
"81";"6246";"68131";1;2022-01-21 18:12:00.000
"81";"6246";"68131";1;2022-01-21 18:14:27.000
"81";"6246";"68131";1;2022-01-22 05:16:17.000
"81";"6627";"68131";1;2022-01-22 05:16:50.000
"81";"4785";"68131";1;2022-01-11 16:25:23.000
"81";"4785";"68131";1;2022-01-11 16:25:32.000
"81";"6375";"5590";1;2021-08-06 20:38:05.000
"81";"7801";"65012";1;2021-12-25 19:04:37.000
"81";"7801";"65012";1;2021-12-25 19:04:43.000
"81";"7801";"65012";1;2021-12-25 19:05:22.000
"81";"6483";"65012";1;2021-12-25 19:05:30.000
"81";"6727";"65012";1;2021-12-25 19:05:42.000
"81";"6482";"65012";1;2021-12-25 19:07:05.000
"81";"6502";"65012";1;2021-12-25 19:07:39.000
"81";"6481";"65012";1;2021-12-25 19:06:45.000
"81";"6484";"65012";1;2021-12-25 19:07:50.000
"81";"6484";"65012";1;2021-12-25 19:09:35.000
"81";"6484";"65012";1;2021-12-25 19:09:35.000
"81";"6484";"65012";1;2021-12-25 19:11:46.000
"81";"6484";"65012";1;2021-12-25 19:15:19.000
"81";"6484";"65012";1;2021-12-25 19:16:44.000
"81";"6484";"65012";1;2021-12-25 19:16:50.000
"81";"6484";"65012";1;2021-12-25 19:18:15.000
"81";"6484";"65012";1;2021-12-25 19:18:17.000
"81";"6484";"65012";1;2021-12-25 19:18:20.000
"81";"6484";"65012";1;2021-12-25 19:19:26.000
"81";"6484";"65012";1;2021-12-25 19:19:42.000
"81";"6484";"65012";1;2021-12-25 19:20:56.000
"81";"6484";"65012";1;2021-12-25 19:21:52.000
"81";"6484";"65012";1;2021-12-25 19:22:20.000
"81";"6484";"65012";1;2021-12-25 19:24:08.000
"81";"6484";"65012";1;2021-12-25 19:38:29.000
"81";"6484";"65012";1;2021-12-25 19:45:27.000
"81";"6484";"65012";1;2021-12-25 19:45:29.000
"81";"6484";"65012";1;2021-12-25 19:45:44.000
"81";"6484";"65012";1;2021-12-25 19:51:38.000
"81";"6484";"65012";2;2021-12-25 19:51:38.000
"81";"6484";"65012";1;2021-12-25 19:52:00.000
"81";"6505";"65012";1;2021-12-25 19:52:14.000
"81";"6375";"65012";1;2022-01-05 11:19:38.000
"81";"6376";"65012";1;2022-01-05 11:46:21.000
"81";"6429";"65012";1;2022-01-05 12:05:40.000
"81";"6430";"65012";1;2022-01-05 13:08:17.000
"81";"6464";"65012";1;2022-01-05 13:22:47.000
"81";"6465";"65012";1;2022-01-05 13:58:57.000
"81";"6500";"65012";1;2021-12-25 19:52:47.000
"81";"6500";"65012";2;2021-12-25 19:52:47.000
"81";"6500";"65012";1;2022-01-05 14:08:56.000
"81";"6500";"65012";1;2022-01-05 15:23:00.000
"81";"6388";"65012";1;2021-12-25 19:55:06.000
"81";"6388";"65012";1;2022-01-05 14:11:56.000
"81";"6388";"65012";1;2022-01-05 14:12:01.000
"81";"6388";"65012";1;2022-01-05 14:12:01.000
"81";"6388";"65012";1;2022-01-05 14:16:11.000
"81";"6388";"65012";1;2022-01-05 14:17:21.000
"81";"6388";"65012";1;2022-01-05 14:27:55.000
"81";"6388";"65012";1;2022-01-05 14:32:42.000
"81";"6388";"65012";1;2022-01-05 14:33:39.000
"81";"6388";"65012";1;2022-01-05 14:35:31.000
"81";"6388";"65012";1;2022-01-05 14:35:40.000
"81";"6388";"65012";1;2022-01-05 14:39:21.000
"81";"6388";"65012";1;2022-01-05 14:42:01.000
"81";"6388";"65012";1;2022-01-05 14:47:26.000
"81";"6388";"65012";1;2022-01-05 15:00:42.000
"81";"6388";"65012";1;2022-01-05 15:04:08.000
"81";"6388";"65012";1;2022-01-05 15:10:17.000
"81";"6388";"65012";1;2022-01-05 15:10:19.000
"81";"6388";"65012";1;2022-01-05 15:13:30.000
"81";"6388";"65012";1;2022-01-05 15:19:03.000
"81";"6388";"65012";2;2022-01-05 15:19:03.000
"81";"6388";"65012";1;2022-01-05 15:22:33.000
"81";"6388";"65012";1;2022-01-05 15:23:10.000
"81";"6388";"65012";1;2022-01-05 15:23:34.000
"81";"6388";"65012";1;2022-01-05 15:24:09.000
"81";"6388";"65012";1;2022-01-05 15:24:17.000
"81";"6388";"65012";1;2022-01-05 15:43:26.000
"81";"6388";"65012";1;2022-01-05 15:44:03.000
"81";"6388";"65012";1;2022-01-05 15:44:03.000
"81";"6388";"65012";1;2022-01-05 15:44:37.000
"81";"6388";"65012";1;2022-01-05 15:44:40.000
"81";"6388";"65012";1;2022-01-05 15:44:42.000
"81";"6388";"65012";1;2022-01-05 15:45:18.000
"81";"6388";"65012";1;2022-01-05 15:47:19.000
"81";"6388";"65012";1;2022-01-05 15:51:41.000
"81";"6388";"65012";1;2022-01-05 15:54:59.000
"81";"6388";"65012";1;2022-01-05 15:55:31.000
"81";"6388";"65012";1;2022-01-05 15:59:28.000
"81";"6388";"65012";1;2022-01-05 16:05:01.000
"81";"6388";"65012";1;2022-01-05 16:06:32.000
"81";"6388";"65012";1;2022-01-05 16:08:09.000
"81";"6388";"65012";1;2022-01-05 16:08:12.000
"81";"6388";"65012";1;2022-01-05 16:08:14.000
"81";"6388";"65012";1;2022-01-05 16:08:16.000
"81";"6388";"65012";1;2022-01-05 16:08:17.000
"81";"6388";"65012";1;2022-01-05 16:08:20.000
"81";"6388";"65012";1;2022-01-05 16:12:30.000
"81";"6388";"65012";1;2022-01-05 16:14:31.000
"81";"6388";"65012";1;2022-01-05 16:14:40.000
"81";"6388";"65012";1;2022-01-05 16:16:33.000
"81";"6388";"65012";1;2022-01-05 16:19:28.000
"81";"6388";"65012";1;2022-01-05 16:31:20.000
"81";"6388";"65012";1;2022-01-05 16:31:27.000
"81";"6388";"65012";1;2022-01-05 16:31:27.000
"81";"6388";"65012";1;2022-01-05 16:31:51.000
"81";"6388";"65012";1;2022-01-05 16:32:16.000
"81";"6388";"65012";1;2022-01-05 16:36:20.000
"81";"6388";"65012";1;2022-01-05 16:36:25.000
"81";"6388";"65012";1;2022-01-05 16:40:38.000
"81";"6388";"65012";1;2022-01-05 16:45:01.000
"81";"6388";"65012";1;2022-01-05 16:46:15.000
"81";"6388";"65012";1;2022-01-05 16:46:35.000
"81";"6388";"65012";1;2022-01-05 16:46:37.000
"81";"6388";"65012";1;2022-01-05 16:46:43.000
"81";"6388";"65012";1;2022-01-05 16:47:29.000
"81";"6388";"65012";1;2022-01-05 16:54:40.000
"81";"6388";"65012";1;2022-01-05 16:55:55.000
"81";"6388";"65012";1;2022-01-05 17:13:39.000
"81";"6388";"65012";1;2022-01-05 17:14:03.000
"81";"6388";"65012";1;2022-01-05 17:14:03.000
"81";"6388";"65012";1;2022-01-05 17:14:25.000
